#x_m,y_m,z_m,kappa
292.116482,271.088000,-15.070761,-0.009681
288.959956,267.217370,-15.178603,-0.011502
285.716383,263.424386,-15.281592,-0.013542
282.204987,259.904229,-15.349579,-0.015765
278.578800,256.556986,-15.400652,-0.018109
274.680087,253.574833,-15.442752,-0.020480
270.556569,250.945485,-15.483065,-0.022757
266.120013,249.056154,-15.500000,-0.024799
261.486959,247.626615,-15.500000,-0.026463
256.809500,247.337809,-15.500000,-0.027622
252.291726,247.774211,-15.500000,-0.028188
248.096328,249.273990,-15.500000,-0.028121
244.110159,251.558141,-15.491463,-0.027441
240.684602,254.845575,-15.473041,-0.026222
237.889927,258.863227,-15.462445,-0.024579
235.545036,263.209056,-15.450187,-0.022648
233.556329,267.712077,-15.418307,-0.020564
232.013260,272.428365,-15.377558,-0.018447
230.846489,277.235960,-15.328980,-0.016391
229.986429,282.127710,-15.272825,-0.014456
229.476707,287.067896,-15.241557,-0.012676
229.320483,292.045581,-15.152813,-0.011064
229.308878,297.028399,-15.061030,-0.009616
229.555108,302.014446,-14.989047,-0.008322
229.968029,306.990679,-14.889618,-0.007168
230.501918,311.956600,-14.758496,-0.006142
231.111734,316.914884,-14.635565,-0.005231
231.848325,321.857100,-14.500840,-0.004425
232.665301,326.786718,-14.376776,-0.003716
233.526489,331.708668,-14.243152,-0.003096
234.442348,336.621010,-14.098825,-0.002557
235.397184,341.525528,-13.947273,-0.002092
236.415581,346.417271,-13.777177,-0.001696
237.459285,351.303073,-13.582943,-0.001361
238.501744,356.188816,-13.380442,-0.001083
239.552961,361.072988,-13.185505,-0.000857
240.618565,365.955081,-13.014587,-0.000677
241.685476,370.837114,-12.849645,-0.000537
242.753765,375.719156,-12.695294,-0.000431
243.803598,380.605150,-12.539904,-0.000353
244.843963,385.493030,-12.379957,-0.000296
245.884564,390.381012,-12.223981,-0.000252
246.934490,395.267067,-12.071155,-0.000214
248.012316,400.147108,-11.927970,-0.000178
249.102866,405.024471,-11.792010,-0.000138
250.224238,409.895198,-11.665282,-0.000092
251.332798,414.768952,-11.546355,-0.000036
252.447866,419.641455,-11.439017,0.000029
253.574753,424.511168,-11.330042,0.000103
254.699831,429.381320,-11.221997,0.000184
255.811749,434.254511,-11.113210,0.000271
256.913194,439.130085,-11.002356,0.000362
258.002124,444.008635,-10.897034,0.000454
259.074565,448.891262,-10.808540,0.000548
260.138859,453.775856,-10.725864,0.000641
261.200359,458.661045,-10.644432,0.000733
262.251019,463.548564,-10.569393,0.000824
263.276378,468.441890,-10.526334,0.000914
264.271377,473.341535,-10.488165,0.001005
265.227424,478.248696,-10.455142,0.001098
266.160681,483.160029,-10.428263,0.001197
267.096839,488.070834,-10.401407,0.001306
267.942806,492.998386,-10.394101,0.001430
268.770192,497.929196,-10.385374,0.001573
269.597578,502.860007,-10.376647,0.001740
270.377330,507.797403,-10.378509,0.001936
271.107747,512.742263,-10.400880,0.002163
271.803450,517.692734,-10.435689,0.002423
272.499154,522.643205,-10.470499,0.002715
273.164102,527.596476,-10.513320,0.003039
273.710347,532.562352,-10.584568,0.003389
274.235667,537.530826,-10.661898,0.003763
274.621861,542.511598,-10.757427,0.004152
274.880154,547.498073,-10.857556,0.004551
275.020349,552.489125,-10.966796,0.004950
275.093800,557.483300,-11.086959,0.005342
274.992184,562.476857,-11.212802,0.005718
274.710060,567.457354,-11.343507,0.006073
274.427936,572.437851,-11.474212,0.006401
273.940265,577.381805,-11.607885,0.006702
273.132152,582.293290,-11.740307,0.006976
272.172337,587.181464,-11.875287,0.007229
271.001997,592.024068,-12.007337,0.007469
269.619111,596.812071,-12.140282,0.007710
268.000305,601.527498,-12.272284,0.007964
266.264565,606.203146,-12.401575,0.008249
264.512882,610.874426,-12.529570,0.008583
262.600914,615.466305,-12.642997,0.008985
260.287291,619.879100,-12.729621,0.009476
257.833687,624.223540,-12.814196,0.010077
255.241312,628.471712,-12.898602,0.010811
252.512078,632.627325,-12.969705,0.011702
249.587900,636.630098,-13.024123,0.012772
246.351345,640.401830,-13.048692,0.014040
242.875384,643.963470,-13.122502,0.015511
239.317760,647.450275,-13.210868,0.017178
235.442267,650.530948,-13.346127,0.019002
231.380704,653.375332,-13.507777,0.020917
227.173826,655.887298,-13.787196,0.022821
222.710582,657.821269,-13.971585,0.024585
218.116983,659.153101,-14.165421,0.026062
213.406796,659.680835,-14.352812,0.027104
208.849343,659.254456,-14.536939,0.027591
204.445851,658.054532,-14.604800,0.027446
200.470928,655.855328,-14.578528,0.026651
197.055840,652.641450,-14.504597,0.025251
194.150411,648.815373,-14.404970,0.023347
191.837033,644.481080,-14.284949,0.021079
190.004134,639.885404,-14.235004,0.018602
188.579527,635.115784,-14.210135,0.016070
187.357231,630.281266,-14.157460,0.013612
186.325567,625.396876,-14.090006,0.011327
