#x_m,y_m,z_m,kappa
-577.621882,-473.225347,48.981426,-0.000539
-582.590610,-473.782699,48.965265,-0.000519
-587.561432,-474.319739,48.954909,-0.000469
-592.534376,-474.836712,48.955574,-0.000375
-597.509813,-475.329304,48.964884,-0.000221
-602.487523,-475.795051,48.960011,0.000012
-607.466118,-476.252879,48.965004,0.000343
-612.446932,-476.684076,48.971996,0.000790
-617.430505,-477.083603,48.980415,0.001370
-622.415511,-477.467673,48.988834,0.002090
-627.401158,-477.842087,48.997253,0.002952
-632.388227,-478.197511,49.000000,0.003945
-637.374282,-478.565377,49.004755,0.005048
-642.360086,-478.935830,49.010892,0.006225
-647.328751,-479.436531,49.025457,0.007431
-652.277653,-480.044318,49.037916,0.008615
-657.151083,-480.974808,49.049595,0.009719
-661.982007,-482.094664,49.067584,0.010690
-666.586181,-483.638883,49.066175,0.011481
-671.007835,-485.652765,49.033813,0.012061
-675.266148,-488.054505,48.972420,0.012412
-679.413343,-490.666663,48.906475,0.012535
-683.205989,-493.695723,48.857706,0.012449
-686.700005,-497.221083,48.793868,0.012184
-690.139298,-500.800049,48.726480,0.011778
-693.273927,-504.624796,48.654603,0.011275
-696.291701,-508.544920,48.581292,0.010713
-699.121902,-512.644944,48.512975,0.010127
-701.768248,-516.861114,48.454054,0.009546
-704.079469,-521.272249,48.415698,0.008987
-706.274807,-525.749668,48.379708,0.008463
-708.306253,-530.294249,48.352411,0.007981
-710.161252,-534.907419,48.328269,0.007546
-711.942726,-539.556858,48.307323,0.007160
-713.453585,-544.298657,48.283122,0.006826
-714.762850,-549.105530,48.266584,0.006550
-716.016567,-553.930819,48.253930,0.006340
-717.183617,-558.786181,48.241679,0.006202
-718.119794,-563.691256,48.224722,0.006149
-718.927429,-568.615978,48.212883,0.006186
-719.670290,-573.549823,48.201790,0.006320
-720.295812,-578.507079,48.200000,0.006550
-720.811432,-583.474327,48.200000,0.006866
-721.146876,-588.455951,48.200000,0.007247
-721.439268,-593.442591,48.200000,0.007663
-721.538643,-598.428647,48.199679,0.008069
-721.415685,-603.403223,48.195659,0.008412
-721.208257,-608.376721,48.191639,0.008634
-720.816145,-613.344805,48.187619,0.008679
-720.040114,-618.199903,48.178719,0.008500
-718.709240,-622.905587,48.159054,0.008065
-717.063955,-627.491964,48.142988,0.007364
-715.165255,-632.000683,48.118339,0.006414
-713.071960,-636.387543,48.086237,0.005252
-710.626933,-640.563405,48.055606,0.003941
-708.028356,-644.718032,48.044488,0.002555
-705.173957,-648.779752,48.035083,0.001173
-702.544802,-652.994653,48.031334,-0.000129
-700.077027,-657.289397,48.020471,-0.001287
-697.996571,-661.793806,48.004236,-0.002254
-696.020788,-666.361837,47.998084,-0.003005
-694.143592,-670.968325,47.989917,-0.003535
-692.386254,-675.622751,47.980839,-0.003857
-690.878375,-680.385595,47.955236,-0.004001
-689.456883,-685.177324,47.937990,-0.004002
-688.083599,-689.984354,47.927198,-0.003902
-686.730307,-694.796169,47.916406,-0.003742
-685.531995,-699.644083,47.910142,-0.003559
-684.382567,-704.503966,47.907241,-0.003385
-683.254226,-709.369473,47.905599,-0.003249
-682.275126,-714.267945,47.906819,-0.003173
-681.369122,-719.181635,47.908632,-0.003176
-680.493109,-724.101368,47.910445,-0.003273
-679.639785,-729.024419,47.912258,-0.003476
-678.845964,-733.957464,47.916230,-0.003785
-678.118195,-738.901318,47.926200,-0.004193
-677.426593,-743.852127,47.936170,-0.004679
-676.745424,-748.803861,47.929633,-0.005203
-676.150712,-753.764816,47.916032,-0.005709
-675.656757,-758.735813,47.915824,-0.006128
-675.294539,-763.718098,47.917234,-0.006378
-675.098022,-768.705837,47.913603,-0.006379
-675.082050,-773.686585,47.903628,-0.006060
-675.331250,-778.642595,47.900000,-0.005374
-676.174990,-783.380158,47.900000,-0.004304
-677.515362,-787.945720,47.900000,-0.002874
-679.382341,-792.378316,47.900000,-0.001146
-681.304909,-796.827900,47.900000,0.000782
-683.223035,-801.292716,47.900000,0.002788
-685.329205,-805.582721,47.890930,0.004739
-686.563751,-810.191723,47.870631,0.006510
-687.791634,-814.708011,47.860000,0.007997
-688.493348,-819.287372,47.854343,0.009132
-688.345045,-824.168156,47.829858,0.009886
-687.874395,-829.049773,47.791464,0.010271
-687.004023,-833.949038,47.746027,0.010333
-686.036247,-838.822956,47.700603,0.010143
-684.785149,-843.646401,47.673440,0.009783
-683.313815,-848.406352,47.685396,0.009331
-681.694434,-853.123218,47.689399,0.008860
